,filename,dose_Gy,particle_type,hr_post_exposure
6213,P242_73665006707-E4_011_031_proj.tif,0.82,Fe,4
6214,P242_73665006707-C8_015_020_proj.tif,0.82,Fe,4
6217,P242_73665006707-A6_023_008_proj.tif,0.82,Fe,4
6220,P242_73665006707-A8_022_012_proj.tif,0.82,Fe,4
6221,P242_73665006707-G3_003_017_proj.tif,0.82,Fe,4
6222,P242_73665006707-A6_006_001_proj.tif,0.82,Fe,4
6225,P242_73665006707-A6_002_042_proj.tif,0.82,Fe,4
6227,P242_73665006707-A6_001_028_proj.tif,0.82,Fe,4
6229,P242_73665006707-E4_019_016_proj.tif,0.82,Fe,4
6231,P242_73665006707-C7_013_025_proj.tif,0.82,Fe,4
6233,P242_73665006707-E4_014_023_proj.tif,0.82,Fe,4
6235,P242_73665006707-C8_003_017_proj.tif,0.82,Fe,4
6236,P242_73665006707-C8_004_016_proj.tif,0.82,Fe,4
6237,P242_73665006707-A8_026_013_proj.tif,0.82,Fe,4
6240,P242_73665006707-G4_006_030_proj.tif,0.82,Fe,4
6241,P242_73665006707-E4_011_011_proj.tif,0.82,Fe,4
6247,P242_73665006707-C7_001_037_proj.tif,0.82,Fe,4
6248,P242_73665006707-G3_009_010_proj.tif,0.82,Fe,4
6249,P242_73665006707-G4_007_050_proj.tif,0.82,Fe,4
6251,P242_73665006707-G4_021_020_proj.tif,0.82,Fe,4
6252,P242_73665006707-E4_002_031_proj.tif,0.82,Fe,4
6255,P242_73665006707-A6_003_035_proj.tif,0.82,Fe,4
6256,P242_73665006707-G3_022_009_proj.tif,0.82,Fe,4
6257,P242_73665006707-A8_008_001_proj.tif,0.82,Fe,4
6258,P242_73665006707-E4_011_021_proj.tif,0.82,Fe,4
6261,P242_73665006707-G3_010_004_proj.tif,0.82,Fe,4
6262,P242_73665006707-A6_005_009_proj.tif,0.82,Fe,4
6263,P242_73665006707-A8_032_005_proj.tif,0.82,Fe,4
6264,P242_73665006707-A6_019_028_proj.tif,0.82,Fe,4
6269,P242_73665006707-C7_014_016_proj.tif,0.82,Fe,4
6270,P242_73665006707-E4_003_043_proj.tif,0.82,Fe,4
6274,P242_73665006707-E4_011_006_proj.tif,0.82,Fe,4
6276,P242_73665006707-C8_018_021_proj.tif,0.82,Fe,4
6278,P242_73665006707-C7_013_022_proj.tif,0.82,Fe,4
6279,P242_73665006707-C8_008_026_proj.tif,0.82,Fe,4
6280,P242_73665006707-G4_008_020_proj.tif,0.82,Fe,4
6281,P242_73665006707-C8_009_002_proj.tif,0.82,Fe,4
6282,P242_73665006707-A6_004_024_proj.tif,0.82,Fe,4
6283,P242_73665006707-G3_005_009_proj.tif,0.82,Fe,4
6285,P242_73665006707-A6_007_043_proj.tif,0.82,Fe,4
6286,P242_73665006707-G3_005_012_proj.tif,0.82,Fe,4
6287,P242_73665006707-A8_024_009_proj.tif,0.82,Fe,4
6290,P242_73665006707-G3_001_051_proj.tif,0.82,Fe,4
6293,P242_73665006707-G3_006_012_proj.tif,0.82,Fe,4
6294,P242_73665006707-E4_005_031_proj.tif,0.82,Fe,4
6295,P242_73665006707-E4_010_011_proj.tif,0.82,Fe,4
6296,P242_73665006707-C8_014_020_proj.tif,0.82,Fe,4
6297,P242_73665006707-G4_006_034_proj.tif,0.82,Fe,4
6298,P242_73665006707-A6_005_011_proj.tif,0.82,Fe,4
6300,P242_73665006707-A6_004_030_proj.tif,0.82,Fe,4
6302,P242_73665006707-C8_011_016_proj.tif,0.82,Fe,4
6303,P242_73665006707-A6_005_003_proj.tif,0.82,Fe,4
6306,P242_73665006707-A6_007_022_proj.tif,0.82,Fe,4
6307,P242_73665006707-E4_002_004_proj.tif,0.82,Fe,4
6311,P242_73665006707-G3_010_034_proj.tif,0.82,Fe,4
6314,P242_73665006707-C6_004_005_proj.tif,0.82,Fe,4
6316,P242_73665006707-A6_004_012_proj.tif,0.82,Fe,4
6317,P242_73665006707-E4_013_003_proj.tif,0.82,Fe,4
6321,P242_73665006707-C7_004_035_proj.tif,0.82,Fe,4
6323,P242_73665006707-A8_019_013_proj.tif,0.82,Fe,4
6327,P242_73665006707-C6_012_009_proj.tif,0.82,Fe,4
6329,P242_73665006707-G4_004_050_proj.tif,0.82,Fe,4
6330,P242_73665006707-G3_014_023_proj.tif,0.82,Fe,4
6331,P242_73665006707-G4_002_054_proj.tif,0.82,Fe,4
6332,P242_73665006707-A6_012_025_proj.tif,0.82,Fe,4
6336,P242_73665006707-G4_001_057_proj.tif,0.82,Fe,4
6337,P242_73665006707-E4_015_002_proj.tif,0.82,Fe,4
6339,P242_73665006707-A6_011_036_proj.tif,0.82,Fe,4
6340,P242_73665006707-G3_003_027_proj.tif,0.82,Fe,4
6343,P242_73665006707-G3_007_010_proj.tif,0.82,Fe,4
6345,P242_73665006707-C8_016_009_proj.tif,0.82,Fe,4
6347,P242_73665006707-C7_025_013_proj.tif,0.82,Fe,4
6350,P242_73665006707-G4_001_016_proj.tif,0.82,Fe,4
6353,P242_73665006707-G3_006_022_proj.tif,0.82,Fe,4
6356,P242_73665006707-A6_014_030_proj.tif,0.82,Fe,4
6358,P242_73665006707-G3_008_016_proj.tif,0.82,Fe,4
6359,P242_73665006707-E4_003_034_proj.tif,0.82,Fe,4
6362,P242_73665006707-C8_004_011_proj.tif,0.82,Fe,4
6364,P242_73665006707-E4_010_017_proj.tif,0.82,Fe,4
6365,P242_73665006707-A6_002_026_proj.tif,0.82,Fe,4
6367,P242_73665006707-C7_004_030_proj.tif,0.82,Fe,4
6368,P242_73665006707-C8_015_009_proj.tif,0.82,Fe,4
6370,P242_73665006707-C8_010_018_proj.tif,0.82,Fe,4
6371,P242_73665006707-E4_007_013_proj.tif,0.82,Fe,4
6372,P242_73665006707-C8_011_021_proj.tif,0.82,Fe,4
6373,P242_73665006707-E4_001_029_proj.tif,0.82,Fe,4
6374,P242_73665006707-C8_019_011_proj.tif,0.82,Fe,4
6375,P242_73665006707-A6_014_022_proj.tif,0.82,Fe,4
6376,P242_73665006707-E4_013_030_proj.tif,0.82,Fe,4
6379,P242_73665006707-G3_009_011_proj.tif,0.82,Fe,4
6380,P242_73665006707-C8_004_013_proj.tif,0.82,Fe,4
6381,P242_73665006707-A6_004_040_proj.tif,0.82,Fe,4
6383,P242_73665006707-C8_005_031_proj.tif,0.82,Fe,4
6385,P242_73665006707-C8_016_015_proj.tif,0.82,Fe,4
6386,P242_73665006707-C6_015_004_proj.tif,0.82,Fe,4
6388,P242_73665006707-A6_018_001_proj.tif,0.82,Fe,4
6391,P242_73665006707-E4_011_019_proj.tif,0.82,Fe,4
6393,P242_73665006707-A8_013_005_proj.tif,0.82,Fe,4
6394,P242_73665006707-G4_004_014_proj.tif,0.82,Fe,4
6396,P242_73665006707-G4_004_031_proj.tif,0.82,Fe,4
6402,P242_73665006707-E4_008_003_proj.tif,0.82,Fe,4
6405,P242_73665006707-G4_020_017_proj.tif,0.82,Fe,4
6406,P242_73665006707-A8_001_019_proj.tif,0.82,Fe,4
6407,P242_73665006707-G4_002_002_proj.tif,0.82,Fe,4
6415,P242_73665006707-A6_011_029_proj.tif,0.82,Fe,4
6416,P242_73665006707-A6_004_027_proj.tif,0.82,Fe,4
6418,P242_73665006707-C8_019_017_proj.tif,0.82,Fe,4
6419,P242_73665006707-G3_009_036_proj.tif,0.82,Fe,4
6422,P242_73665006707-G3_010_040_proj.tif,0.82,Fe,4
6426,P242_73665006707-G4_021_018_proj.tif,0.82,Fe,4
6427,P242_73665006707-A6_002_004_proj.tif,0.82,Fe,4
6430,P242_73665006707-C8_022_020_proj.tif,0.82,Fe,4
6436,P242_73665006707-G4_021_014_proj.tif,0.82,Fe,4
6439,P242_73665006707-G4_002_005_proj.tif,0.82,Fe,4
6440,P242_73665006707-C8_022_002_proj.tif,0.82,Fe,4
6443,P242_73665006707-C8_009_009_proj.tif,0.82,Fe,4
6447,P242_73665006707-C8_002_033_proj.tif,0.82,Fe,4
6448,P242_73665006707-C8_004_023_proj.tif,0.82,Fe,4
6451,P242_73665006707-C8_027_008_proj.tif,0.82,Fe,4
6453,P242_73665006707-G3_020_016_proj.tif,0.82,Fe,4
6455,P242_73665006707-C8_020_025_proj.tif,0.82,Fe,4
6456,P242_73665006707-A6_009_031_proj.tif,0.82,Fe,4
6457,P242_73665006707-G3_010_002_proj.tif,0.82,Fe,4
6460,P242_73665006707-C8_021_001_proj.tif,0.82,Fe,4
6463,P242_73665006707-G3_005_017_proj.tif,0.82,Fe,4
6464,P242_73665006707-A8_006_009_proj.tif,0.82,Fe,4
6466,P242_73665006707-G4_010_007_proj.tif,0.82,Fe,4
6467,P242_73665006707-G3_013_036_proj.tif,0.82,Fe,4
6470,P242_73665006707-G4_012_017_proj.tif,0.82,Fe,4
6471,P242_73665006707-G4_012_010_proj.tif,0.82,Fe,4
6475,P242_73665006707-C8_008_014_proj.tif,0.82,Fe,4
6476,P242_73665006707-A6_013_027_proj.tif,0.82,Fe,4
6477,P242_73665006707-C8_003_009_proj.tif,0.82,Fe,4
6478,P242_73665006707-A6_012_036_proj.tif,0.82,Fe,4
6481,P242_73665006707-E4_015_021_proj.tif,0.82,Fe,4
6483,P242_73665006707-E4_007_008_proj.tif,0.82,Fe,4
6485,P242_73665006707-A6_019_001_proj.tif,0.82,Fe,4
6487,P242_73665006707-G4_002_038_proj.tif,0.82,Fe,4
6489,P242_73665006707-C6_001_010_proj.tif,0.82,Fe,4
6490,P242_73665006707-C7_028_011_proj.tif,0.82,Fe,4
6491,P242_73665006707-C8_014_001_proj.tif,0.82,Fe,4
6492,P242_73665006707-G4_014_001_proj.tif,0.82,Fe,4
6493,P242_73665006707-C6_006_010_proj.tif,0.82,Fe,4
6494,P242_73665006707-A6_015_017_proj.tif,0.82,Fe,4
6495,P242_73665006707-G4_005_031_proj.tif,0.82,Fe,4
6496,P242_73665006707-E4_007_004_proj.tif,0.82,Fe,4
6497,P242_73665006707-C8_007_032_proj.tif,0.82,Fe,4
6499,P242_73665006707-A8_012_014_proj.tif,0.82,Fe,4
6501,P242_73665006707-A6_009_023_proj.tif,0.82,Fe,4
6502,P242_73665006707-A8_006_015_proj.tif,0.82,Fe,4
6503,P242_73665006707-G4_005_019_proj.tif,0.82,Fe,4
6504,P242_73665006707-A6_008_034_proj.tif,0.82,Fe,4
6505,P242_73665006707-A6_005_013_proj.tif,0.82,Fe,4
6506,P242_73665006707-C6_015_001_proj.tif,0.82,Fe,4
6507,P242_73665006707-A6_003_052_proj.tif,0.82,Fe,4
6510,P242_73665006707-G4_006_027_proj.tif,0.82,Fe,4
6511,P242_73665006707-E4_002_034_proj.tif,0.82,Fe,4
6512,P242_73665006707-A8_040_008_proj.tif,0.82,Fe,4
6513,P242_73665006707-A8_009_015_proj.tif,0.82,Fe,4
6516,P242_73665006707-C6_036_002_proj.tif,0.82,Fe,4
6517,P242_73665006707-G3_012_013_proj.tif,0.82,Fe,4
6519,P242_73665006707-G3_016_007_proj.tif,0.82,Fe,4
6520,P242_73665006707-G3_012_034_proj.tif,0.82,Fe,4
6521,P242_73665006707-E4_022_002_proj.tif,0.82,Fe,4
6523,P242_73665006707-G4_013_017_proj.tif,0.82,Fe,4
6524,P242_73665006707-A6_005_032_proj.tif,0.82,Fe,4
6525,P242_73665006707-A6_007_015_proj.tif,0.82,Fe,4
6528,P242_73665006707-A6_004_037_proj.tif,0.82,Fe,4
6530,P242_73665006707-E4_013_024_proj.tif,0.82,Fe,4
6531,P242_73665006707-G3_024_005_proj.tif,0.82,Fe,4
6532,P242_73665006707-G3_009_023_proj.tif,0.82,Fe,4
6534,P242_73665006707-C7_001_036_proj.tif,0.82,Fe,4
6536,P242_73665006707-A8_028_004_proj.tif,0.82,Fe,4
6537,P242_73665006707-C6_018_004_proj.tif,0.82,Fe,4
6539,P242_73665006707-G4_004_041_proj.tif,0.82,Fe,4
6541,P242_73665006707-G4_003_005_proj.tif,0.82,Fe,4
6548,P242_73665006707-C7_021_018_proj.tif,0.82,Fe,4
6550,P242_73665006707-C7_014_023_proj.tif,0.82,Fe,4
6551,P242_73665006707-E4_011_017_proj.tif,0.82,Fe,4
6552,P242_73665006707-A8_011_002_proj.tif,0.82,Fe,4
6554,P242_73665006707-A8_037_011_proj.tif,0.82,Fe,4
6556,P242_73665006707-G3_005_025_proj.tif,0.82,Fe,4
6557,P242_73665006707-A6_002_015_proj.tif,0.82,Fe,4
6558,P242_73665006707-C7_007_030_proj.tif,0.82,Fe,4
6559,P242_73665006707-C7_011_017_proj.tif,0.82,Fe,4
6560,P242_73665006707-A6_012_013_proj.tif,0.82,Fe,4
6562,P242_73665006707-G4_003_029_proj.tif,0.82,Fe,4
6564,P242_73665006707-C8_011_031_proj.tif,0.82,Fe,4
6566,P242_73665006707-C7_008_020_proj.tif,0.82,Fe,4
6570,P242_73665006707-G3_012_004_proj.tif,0.82,Fe,4
6571,P242_73665006707-C6_002_010_proj.tif,0.82,Fe,4
6573,P242_73665006707-A8_030_009_proj.tif,0.82,Fe,4
6575,P242_73665006707-A6_002_022_proj.tif,0.82,Fe,4
6576,P242_73665006707-G4_006_035_proj.tif,0.82,Fe,4
6581,P242_73665006707-C8_006_020_proj.tif,0.82,Fe,4
6582,P242_73665006707-A6_001_046_proj.tif,0.82,Fe,4
6583,P242_73665006707-A6_004_009_proj.tif,0.82,Fe,4
6584,P242_73665006707-A8_001_022_proj.tif,0.82,Fe,4
6587,P242_73665006707-A6_006_032_proj.tif,0.82,Fe,4
6592,P242_73665006707-C6_003_001_proj.tif,0.82,Fe,4
6596,P242_73665006707-G4_009_041_proj.tif,0.82,Fe,4
6598,P242_73665006707-A8_019_011_proj.tif,0.82,Fe,4
6599,P242_73665006707-G4_013_033_proj.tif,0.82,Fe,4
6601,P242_73665006707-E4_002_041_proj.tif,0.82,Fe,4
6602,P242_73665006707-G3_003_022_proj.tif,0.82,Fe,4
6605,P242_73665006707-G4_007_043_proj.tif,0.82,Fe,4
6606,P242_73665006707-C7_001_008_proj.tif,0.82,Fe,4
6607,P242_73665006707-G3_013_014_proj.tif,0.82,Fe,4
6608,P242_73665006707-C6_023_002_proj.tif,0.82,Fe,4
6609,P242_73665006707-A6_002_027_proj.tif,0.82,Fe,4
6610,P242_73665006707-A8_006_012_proj.tif,0.82,Fe,4
6613,P242_73665006707-E4_023_012_proj.tif,0.82,Fe,4
6615,P242_73665006707-A8_029_012_proj.tif,0.82,Fe,4
6617,P242_73665006707-A6_011_003_proj.tif,0.82,Fe,4
6621,P242_73665006707-G4_003_050_proj.tif,0.82,Fe,4
6624,P242_73665006707-C8_005_014_proj.tif,0.82,Fe,4
6626,P242_73665006707-C8_012_007_proj.tif,0.82,Fe,4
6627,P242_73665006707-A8_001_020_proj.tif,0.82,Fe,4
6631,P242_73665006707-C7_014_011_proj.tif,0.82,Fe,4
6633,P242_73665006707-A6_002_037_proj.tif,0.82,Fe,4
6639,P242_73665006707-A8_030_003_proj.tif,0.82,Fe,4
6647,P242_73665006707-G3_012_026_proj.tif,0.82,Fe,4
6649,P242_73665006707-G4_005_047_proj.tif,0.82,Fe,4
6651,P242_73665006707-G4_007_031_proj.tif,0.82,Fe,4
6653,P242_73665006707-C7_004_019_proj.tif,0.82,Fe,4
6654,P242_73665006707-A8_019_007_proj.tif,0.82,Fe,4
6655,P242_73665006707-G4_009_027_proj.tif,0.82,Fe,4
6656,P242_73665006707-C8_027_011_proj.tif,0.82,Fe,4
6660,P242_73665006707-A8_004_013_proj.tif,0.82,Fe,4
6661,P242_73665006707-C7_026_008_proj.tif,0.82,Fe,4
6665,P242_73665006707-C8_013_020_proj.tif,0.82,Fe,4
6666,P242_73665006707-C7_001_019_proj.tif,0.82,Fe,4
6669,P242_73665006707-C8_024_005_proj.tif,0.82,Fe,4
6670,P242_73665006707-A8_009_007_proj.tif,0.82,Fe,4
6673,P242_73665006707-G4_003_007_proj.tif,0.82,Fe,4
6674,P242_73665006707-G4_011_029_proj.tif,0.82,Fe,4
6675,P242_73665006707-C8_027_006_proj.tif,0.82,Fe,4
6678,P242_73665006707-G4_008_031_proj.tif,0.82,Fe,4
6679,P242_73665006707-C7_003_037_proj.tif,0.82,Fe,4
6680,P242_73665006707-A6_001_031_proj.tif,0.82,Fe,4
6682,P242_73665006707-A6_012_034_proj.tif,0.82,Fe,4
6683,P242_73665006707-C8_001_004_proj.tif,0.82,Fe,4
6686,P242_73665006707-E4_002_028_proj.tif,0.82,Fe,4
6687,P242_73665006707-G3_008_004_proj.tif,0.82,Fe,4
6689,P242_73665006707-A6_014_031_proj.tif,0.82,Fe,4
6695,P242_73665006707-G4_016_020_proj.tif,0.82,Fe,4
6696,P242_73665006707-E4_008_029_proj.tif,0.82,Fe,4
6698,P242_73665006707-E4_005_041_proj.tif,0.82,Fe,4
6699,P242_73665006707-E4_004_044_proj.tif,0.82,Fe,4
6700,P242_73665006707-A8_027_003_proj.tif,0.82,Fe,4
6701,P242_73665006707-C8_011_009_proj.tif,0.82,Fe,4
6702,P242_73665006707-A6_007_024_proj.tif,0.82,Fe,4
6703,P242_73665006707-G4_002_053_proj.tif,0.82,Fe,4
6704,P242_73665006707-E4_008_032_proj.tif,0.82,Fe,4
6705,P242_73665006707-G3_012_002_proj.tif,0.82,Fe,4
6706,P242_73665006707-E4_014_012_proj.tif,0.82,Fe,4
6711,P242_73665006707-G3_005_007_proj.tif,0.82,Fe,4
6712,P242_73665006707-A6_013_033_proj.tif,0.82,Fe,4
6719,P242_73665006707-C6_019_005_proj.tif,0.82,Fe,4
6720,P242_73665006707-A8_035_005_proj.tif,0.82,Fe,4
6721,P242_73665006707-A6_007_036_proj.tif,0.82,Fe,4
6723,P242_73665006707-C7_001_017_proj.tif,0.82,Fe,4
6724,P242_73665006707-A6_014_021_proj.tif,0.82,Fe,4
6725,P242_73665006707-C7_001_014_proj.tif,0.82,Fe,4
6728,P242_73665006707-C8_009_016_proj.tif,0.82,Fe,4
6732,P242_73665006707-G3_006_031_proj.tif,0.82,Fe,4
6733,P242_73665006707-G3_003_015_proj.tif,0.82,Fe,4
6734,P242_73665006707-G4_005_042_proj.tif,0.82,Fe,4
6735,P242_73665006707-E4_001_048_proj.tif,0.82,Fe,4
6739,P242_73665006707-A8_029_013_proj.tif,0.82,Fe,4
6742,P242_73665006707-A6_007_021_proj.tif,0.82,Fe,4
6745,P242_73665006707-C8_008_027_proj.tif,0.82,Fe,4
6747,P242_73665006707-G3_007_036_proj.tif,0.82,Fe,4
6750,P242_73665006707-E4_002_021_proj.tif,0.82,Fe,4
6753,P242_73665006707-G3_016_006_proj.tif,0.82,Fe,4
6755,P242_73665006707-C8_019_025_proj.tif,0.82,Fe,4
6759,P242_73665006707-A8_017_002_proj.tif,0.82,Fe,4
6760,P242_73665006707-C7_008_018_proj.tif,0.82,Fe,4
6762,P242_73665006707-G4_003_020_proj.tif,0.82,Fe,4
6765,P242_73665006707-C7_028_014_proj.tif,0.82,Fe,4
6766,P242_73665006707-G3_023_003_proj.tif,0.82,Fe,4
6767,P242_73665006707-G3_004_021_proj.tif,0.82,Fe,4
6768,P242_73665006707-C7_021_010_proj.tif,0.82,Fe,4
6770,P242_73665006707-C8_027_009_proj.tif,0.82,Fe,4
6772,P242_73665006707-C7_013_002_proj.tif,0.82,Fe,4
6777,P242_73665006707-G4_005_050_proj.tif,0.82,Fe,4
6780,P242_73665006707-E4_019_021_proj.tif,0.82,Fe,4
6781,P242_73665006707-A8_025_015_proj.tif,0.82,Fe,4
6784,P242_73665006707-G3_013_033_proj.tif,0.82,Fe,4
6786,P242_73665006707-C7_015_018_proj.tif,0.82,Fe,4
6787,P242_73665006707-A8_010_018_proj.tif,0.82,Fe,4
6790,P242_73665006707-C7_006_025_proj.tif,0.82,Fe,4
6791,P242_73665006707-A6_008_007_proj.tif,0.82,Fe,4
6796,P242_73665006707-G4_016_016_proj.tif,0.82,Fe,4
6797,P242_73665006707-G4_001_003_proj.tif,0.82,Fe,4
6800,P242_73665006707-C8_004_020_proj.tif,0.82,Fe,4
6803,P242_73665006707-E4_003_028_proj.tif,0.82,Fe,4
6805,P242_73665006707-G3_005_003_proj.tif,0.82,Fe,4
6806,P242_73665006707-G3_006_026_proj.tif,0.82,Fe,4
6808,P242_73665006707-G3_014_029_proj.tif,0.82,Fe,4
6809,P242_73665006707-G3_001_061_proj.tif,0.82,Fe,4
6813,P242_73665006707-C7_029_007_proj.tif,0.82,Fe,4
6814,P242_73665006707-A6_002_031_proj.tif,0.82,Fe,4
6815,P242_73665006707-C7_029_012_proj.tif,0.82,Fe,4
6819,P242_73665006707-G3_007_018_proj.tif,0.82,Fe,4
6820,P242_73665006707-C7_009_014_proj.tif,0.82,Fe,4
6821,P242_73665006707-C6_008_002_proj.tif,0.82,Fe,4
6824,P242_73665006707-A6_005_004_proj.tif,0.82,Fe,4
6826,P242_73665006707-G4_002_025_proj.tif,0.82,Fe,4
6828,P242_73665006707-G3_014_011_proj.tif,0.82,Fe,4
6831,P242_73665006707-A8_029_006_proj.tif,0.82,Fe,4
6833,P242_73665006707-A6_006_005_proj.tif,0.82,Fe,4
6835,P242_73665006707-G4_008_003_proj.tif,0.82,Fe,4
6841,P242_73665006707-G4_003_046_proj.tif,0.82,Fe,4
6843,P242_73665006707-A6_019_017_proj.tif,0.82,Fe,4
6844,P242_73665006707-E4_002_050_proj.tif,0.82,Fe,4
6845,P242_73665006707-A8_003_015_proj.tif,0.82,Fe,4
6846,P242_73665006707-C8_011_026_proj.tif,0.82,Fe,4
6847,P242_73665006707-A6_003_043_proj.tif,0.82,Fe,4
6848,P242_73665006707-C7_009_004_proj.tif,0.82,Fe,4
6849,P242_73665006707-C8_023_017_proj.tif,0.82,Fe,4
6850,P242_73665006707-G4_011_001_proj.tif,0.82,Fe,4
6851,P242_73665006707-E4_003_004_proj.tif,0.82,Fe,4
6853,P242_73665006707-G3_007_022_proj.tif,0.82,Fe,4
6854,P242_73665006707-C8_008_004_proj.tif,0.82,Fe,4
6855,P242_73665006707-E4_015_017_proj.tif,0.82,Fe,4
6857,P242_73665006707-C6_002_006_proj.tif,0.82,Fe,4
6861,P242_73665006707-G4_010_044_proj.tif,0.82,Fe,4
6863,P242_73665006707-A8_015_005_proj.tif,0.82,Fe,4
6864,P242_73665006707-A6_002_044_proj.tif,0.82,Fe,4
6867,P242_73665006707-C7_008_003_proj.tif,0.82,Fe,4
6870,P242_73665006707-C8_024_013_proj.tif,0.82,Fe,4
6871,P242_73665006707-A6_021_002_proj.tif,0.82,Fe,4
6872,P242_73665006707-C7_001_047_proj.tif,0.82,Fe,4
6873,P242_73665006707-C7_002_022_proj.tif,0.82,Fe,4
6874,P242_73665006707-C7_013_005_proj.tif,0.82,Fe,4
6875,P242_73665006707-C8_017_021_proj.tif,0.82,Fe,4
6877,P242_73665006707-G3_006_034_proj.tif,0.82,Fe,4
6878,P242_73665006707-E4_013_006_proj.tif,0.82,Fe,4
6883,P242_73665006707-C6_003_002_proj.tif,0.82,Fe,4
6884,P242_73665006707-G3_004_003_proj.tif,0.82,Fe,4
6886,P242_73665006707-A6_007_011_proj.tif,0.82,Fe,4
6888,P242_73665006707-A8_017_003_proj.tif,0.82,Fe,4
6889,P242_73665006707-G3_002_022_proj.tif,0.82,Fe,4
6891,P242_73665006707-E4_004_045_proj.tif,0.82,Fe,4
6894,P242_73665006707-A6_009_024_proj.tif,0.82,Fe,4
6895,P242_73665006707-A8_012_012_proj.tif,0.82,Fe,4
6896,P242_73665006707-C7_016_016_proj.tif,0.82,Fe,4
6899,P242_73665006707-C8_014_018_proj.tif,0.82,Fe,4
6900,P242_73665006707-C7_002_009_proj.tif,0.82,Fe,4
6901,P242_73665006707-C8_028_001_proj.tif,0.82,Fe,4
6903,P242_73665006707-G3_001_008_proj.tif,0.82,Fe,4
6904,P242_73665006707-E4_008_014_proj.tif,0.82,Fe,4
6905,P242_73665006707-C7_023_012_proj.tif,0.82,Fe,4
6907,P242_73665006707-C8_017_017_proj.tif,0.82,Fe,4
6908,P242_73665006707-G3_006_005_proj.tif,0.82,Fe,4
6909,P242_73665006707-A8_002_017_proj.tif,0.82,Fe,4
6911,P242_73665006707-A6_008_039_proj.tif,0.82,Fe,4
6916,P242_73665006707-G4_007_013_proj.tif,0.82,Fe,4
6918,P242_73665006707-G4_019_023_proj.tif,0.82,Fe,4
6920,P242_73665006707-A8_004_001_proj.tif,0.82,Fe,4
6921,P242_73665006707-C8_022_019_proj.tif,0.82,Fe,4
6923,P242_73665006707-G4_016_027_proj.tif,0.82,Fe,4
6926,P242_73665006707-E4_012_023_proj.tif,0.82,Fe,4
6927,P242_73665006707-C8_004_025_proj.tif,0.82,Fe,4
6929,P242_73665006707-A6_008_011_proj.tif,0.82,Fe,4
6931,P242_73665006707-C8_010_028_proj.tif,0.82,Fe,4
6932,P242_73665006707-G3_004_018_proj.tif,0.82,Fe,4
6935,P242_73665006707-A8_011_011_proj.tif,0.82,Fe,4
6936,P242_73665006707-A6_002_034_proj.tif,0.82,Fe,4
6938,P242_73665006707-E4_003_010_proj.tif,0.82,Fe,4
6939,P242_73665006707-G3_022_008_proj.tif,0.82,Fe,4
6941,P242_73665006707-C8_012_024_proj.tif,0.82,Fe,4
6942,P242_73665006707-E4_008_027_proj.tif,0.82,Fe,4
6946,P242_73665006707-A8_010_004_proj.tif,0.82,Fe,4
6947,P242_73665006707-G4_007_047_proj.tif,0.82,Fe,4
6951,P242_73665006707-A6_011_005_proj.tif,0.82,Fe,4
6954,P242_73665006707-E4_001_009_proj.tif,0.82,Fe,4
6956,P242_73665006707-A8_027_006_proj.tif,0.82,Fe,4
6957,P242_73665006707-G3_001_026_proj.tif,0.82,Fe,4
6958,P242_73665006707-G4_005_041_proj.tif,0.82,Fe,4
6959,P242_73665006707-C8_011_011_proj.tif,0.82,Fe,4
6960,P242_73665006707-C7_017_014_proj.tif,0.82,Fe,4
6961,P242_73665006707-E4_021_002_proj.tif,0.82,Fe,4
6965,P242_73665006707-A6_007_006_proj.tif,0.82,Fe,4
6967,P242_73665006707-E4_008_026_proj.tif,0.82,Fe,4
6968,P242_73665006707-C6_001_032_proj.tif,0.82,Fe,4
6969,P242_73665006707-E4_003_015_proj.tif,0.82,Fe,4
6971,P242_73665006707-A6_002_043_proj.tif,0.82,Fe,4
6972,P242_73665006707-G3_002_052_proj.tif,0.82,Fe,4
6973,P242_73665006707-E4_003_020_proj.tif,0.82,Fe,4
6976,P242_73665006707-C8_017_004_proj.tif,0.82,Fe,4
6977,P242_73665006707-C7_006_028_proj.tif,0.82,Fe,4
6978,P242_73665006707-C6_029_006_proj.tif,0.82,Fe,4
6980,P242_73665006707-E4_013_019_proj.tif,0.82,Fe,4
6982,P242_73665006707-C8_018_004_proj.tif,0.82,Fe,4
6983,P242_73665006707-G3_007_019_proj.tif,0.82,Fe,4
6984,P242_73665006707-C8_014_002_proj.tif,0.82,Fe,4
6985,P242_73665006707-E4_002_036_proj.tif,0.82,Fe,4
6986,P242_73665006707-A8_024_011_proj.tif,0.82,Fe,4
6987,P242_73665006707-A8_006_001_proj.tif,0.82,Fe,4
6988,P242_73665006707-E4_004_029_proj.tif,0.82,Fe,4
6989,P242_73665006707-G3_005_034_proj.tif,0.82,Fe,4
6991,P242_73665006707-C8_018_020_proj.tif,0.82,Fe,4
6993,P242_73665006707-E4_014_019_proj.tif,0.82,Fe,4
6994,P242_73665006707-C8_003_010_proj.tif,0.82,Fe,4
6995,P242_73665006707-A8_037_005_proj.tif,0.82,Fe,4
6997,P242_73665006707-E4_005_015_proj.tif,0.82,Fe,4
6998,P242_73665006707-C8_026_006_proj.tif,0.82,Fe,4
6999,P242_73665006707-G4_002_003_proj.tif,0.82,Fe,4
7000,P242_73665006707-G3_008_009_proj.tif,0.82,Fe,4
